Price(M),Floor,Area (Saleable),Trans Date,Age,Club,DisMTR(km),DisCBD(km),SchoolZone
755,18,445,20/8/2018,26.67,1,0.35,9.1,0
526,8,344,13/7/2018,26.67,1,0.35,9.1,0
650,7,445,28/2/2018,26.67,1,0.35,9.1,0
575,5,361,15/6/2018,26.67,1,0.35,9.1,0
600,24,344,30/4/2018,26.67,1,0.35,9.1,0
340,14,449,28/3/2018,26.67,1,0.35,9.1,0
610,11,344,20/6/2018,26.67,1,0.35,9.1,0
630,23,361,2/10/2018,26.67,1,0.35,9.1,0
557,18,344,25/4/2018,26.67,1,0.35,9.1,0
592,17,337,3/7/2018,26.67,1,0.35,9.1,0
523,6,361,4/1/2018,26.67,1,0.35,9.1,0
538,5,361,3/1/2018,26.67,1,0.35,9.1,0
535,5,352,13/4/2018,26.67,1,0.35,9.1,0
558,4,361,2/5/2018,26.67,1,0.35,9.1,0
515,4,352,7/5/2018,26.67,1,0.35,9.1,0
525,31,406,24/7/2018,13.58,0,0.4,9.9,0
663,27,554,17/4/2018,13.58,0,0.4,9.9,0
570,16,400,30/7/2018,13.58,0,0.4,9.9,0
695,7,406,3/9/2018,13.58,0,0.4,9.9,0
485,6,400,23/5/2018,13.58,0,0.4,9.9,0
673,34,522,20/12/2018,13.58,0,0.4,9.9,0
752,8,666,29/5/2018,13.58,0,0.4,9.9,0
694,39,554,9/5/2018,13.58,0,0.4,9.9,0
668,31,554,8/5/2018,13.58,0,0.4,9.9,0
738,5,638,6/12/2018,13.58,0,0.4,9.9,0
775,26,666,2/5/2018,13.58,0,0.4,9.9,0
775,23,666,21/8/2018,13.58,0,0.4,9.9,0
608,8,516,1/2/2018,13.58,0,0.4,9.9,0
945,27,488,26/1/2018,33.67,0,0.35,7.4,0
1350,26,587,21/5/2018,33.67,0,0.35,7.4,0
1018,22,488,17/4/2018,33.67,0,0.35,7.4,0
970,16,488,10/4/2018,33.67,0,0.35,7.4,0
969,4,552,4/6/2018,33.67,0,0.35,7.4,0
1028,3,587,9/3/2018,33.67,0,0.35,7.4,0
1580,26,708,20/6/2018,33.67,0,0.35,7.4,0
1510,24,708,7/2/2018,33.67,0,0.35,7.4,0
1770,21,723,7/11/2018,33.67,0,0.35,7.4,0
600,13,708,6/2/2018,33.67,0,0.35,7.4,0
1500,10,723,11/5/2018,33.67,0,0.35,7.4,0
998,4,572,3/10/2018,33.67,0,0.35,7.4,0
1018,3,572,22/2/2018,33.67,0,0.35,7.4,0
1660,26,708,18/4/2018,33.67,0,0.35,7.4,0
1428,25,708,27/4/2018,33.67,0,0.35,7.4,0
1500,23,718,28/5/2018,35.5,0,0.35,7.4,0
1300,19,718,27/3/2018,35.5,0,0.35,7.4,0
1630,14,748,21/11/2018,35.5,0,0.35,7.4,0
1738,11,748,10/10/2018,35.5,0,0.35,7.4,0
1608,11,748,10/8/2018,35.5,0,0.35,7.4,0
1430,9,718,4/5/2018,35.5,0,0.35,7.4,0
1418,8,718,21/9/2018,35.5,0,0.35,7.4,0
1433,16,707,29/5/2018,35.5,0,0.35,7.4,0
1223,13,580,5/6/2018,35.5,0,0.35,7.4,0
1448,13,707,27/6/2018,35.5,0,0.35,7.4,0
1338,5,707,14/6/2018,35.5,0,0.35,7.4,0
1138,4,580,1/3/2018,35.5,0,0.35,7.4,0
1340,23,580,14/8/2018,35.5,0,0.35,7.4,0
500,14,580,29/6/2018,35.5,0,0.35,7.4,0
144,4,662,20/4/2018,35.5,0,0.35,7.4,0
993,26,502,2/1/2018,35.5,0,0.35,7.4,0
1200,20,582,2/11/2018,35.5,0,0.35,7.4,0
1418,18,664,2/5/2018,35.5,0,0.35,7.4,0
1398,16,701,8/2/2018,35.5,0,0.35,7.4,0
995,22,503,23/2/2018,35.5,0,0.35,7.4,0
1032,6,603,3/1/2018,35.5,0,0.35,7.4,0
950,4,503,9/3/2018,35.5,0,0.35,7.4,0
1125,28,502,8/5/2018,35.5,0,0.35,7.4,0
1500,24,701,13/9/2018,35.5,0,0.35,7.4,0
1110,23,502,19/9/2018,35.5,0,0.35,7.4,0
1080,10,582,5/12/2018,35.5,0,0.35,7.4,0
1250,9,664,20/2/2018,35.5,0,0.35,7.4,0
1480,25,701,19/4/2018,35.5,0,0.35,7.4,0
1268,24,701,10/1/2018,35.5,0,0.35,7.4,0
1200,13,582,31/1/2018,35.5,0,0.35,7.4,0
1218,11,582,23/3/2018,35.5,0,0.35,7.4,0
1318,11,701,30/4/2018,35.5,0,0.35,7.4,0
1500,10,701,26/2/2018,35.5,0,0.35,7.4,0
1628,16,749,25/1/2018,35.5,0,0.35,7.4,0
1398,11,719,15/1/2018,35.5,0,0.35,7.4,0
1400,7,719,10/5/2018,35.5,0,0.35,7.4,0
1600,23,797,4/5/2018,29.58,0,0.35,7.4,0
1670,23,759,21/11/2018,29.58,0,0.35,7.4,0
1600,18,680,18/7/2018,29.58,0,0.35,7.4,0
1500,8,759,10/9/2018,29.58,0,0.35,7.4,0
1600,7,759,20/9/2018,29.58,0,0.35,7.4,0
1498,6,759,21/12/2018,29.58,0,0.35,7.4,0
1270,26,626,8/5/2018,29.58,0,0.35,7.4,0
1430,25,680,11/5/2018,29.58,0,0.35,7.4,0
1750,24,759,30/4/2018,29.58,0,0.35,7.4,0
1568,24,759,22/1/2018,29.58,0,0.35,7.4,0
1590,24,759,8/11/2018,29.58,0,0.35,7.4,0
1690,9,759,17/9/2018,29.58,0,0.35,7.4,0
1450,4,759,1/6/2018,29.58,0,0.35,7.4,0
1328,25,685,19/3/2018,29.58,0,0.35,7.4,0
1810,25,763,6/6/2018,29.58,0,0.35,7.4,0
1820,23,792,24/4/2018,29.58,0,0.35,7.4,0
1780,15,792,23/4/2018,29.58,0,0.35,7.4,0
1893,13,792,28/5/2018,29.58,0,0.35,7.4,0
1520,12,760,15/10/2018,29.58,0,0.35,7.4,0
1600,8,717,15/6/2018,29.58,0,0.35,7.4,0
1425,26,708,26/3/2018,29.58,0,0.35,7.4,0
1400,10,717,24/1/2018,29.58,0,0.35,7.4,0
1345,4,717,1/3/2018,29.58,0,0.35,7.4,0
908,23,489,21/5/2018,41.75,0,0.35,7.4,0
955,19,580,19/1/2018,41.75,0,0.35,7.4,0
880,17,580,16/1/2018,41.75,0,0.35,7.4,0
400,5,580,17/7/2018,41.75,0,0.35,7.4,0
820,26,489,18/1/2018,41.5,0,0.35,7.4,0
1188,20,545,29/6/2018,41.5,0,0.35,7.4,0
860,16,583,5/2/2018,41.5,0,0.35,7.4,0
860,16,545,18/1/2018,41.5,0,0.35,7.4,0
850,7,545,9/8/2018,41.5,0,0.35,7.4,0
850,5,545,6/2/2018,41.5,0,0.35,7.4,0
1258,15,584,2/3/2018,29.58,0,0.35,7.4,0
1350,14,567,6/6/2018,29.58,0,0.35,7.4,0
200,13,714,7/8/2018,29.58,0,0.35,7.4,0
1118,11,567,21/12/2018,29.58,0,0.35,7.4,0
1098,4,584,28/2/2018,29.58,0,0.35,7.4,0
1530,23,714,18/4/2018,29.58,0,0.35,7.4,0
1675,22,714,15/8/2018,29.58,0,0.35,7.4,0
1200,20,714,14/12/2018,29.58,0,0.35,7.4,0
1138,8,563,25/1/2018,29.58,0,0.35,7.4,0
1488,25,596,20/8/2018,29.58,0,0.35,7.4,0
1140,25,517,28/2/2018,29.58,0,0.35,7.4,0
1580,20,707,11/6/2018,29.58,0,0.35,7.4,0
1238,19,589,11/1/2018,29.58,0,0.35,7.4,0
1588,13,707,17/8/2018,29.58,0,0.35,7.4,0
1230,6,589,27/2/2018,29.58,0,0.35,7.4,0
840,14,489,11/5/2018,40.5,0,0.35,7.4,0
780,13,489,20/2/2018,40.5,0,0.35,7.4,0
810,8,545,25/1/2018,40.5,0,0.35,7.4,0
1000,5,583,2/11/2018,40.5,0,0.35,7.4,0
1715,15,897,23/7/2018,35.5,0,0.35,7.4,0
1600,28,709,3/5/2018,40.25,0,0.35,7.4,0
1460,25,762,16/11/2018,40.25,0,0.35,7.4,0
1388,13,704,16/5/2018,40.25,0,0.35,7.4,0
1400,6,760,25/4/2018,40.25,0,0.35,7.4,0
1300,5,762,9/3/2018,40.25,0,0.35,7.4,0
1050,3,659,12/2/2018,40.25,0,0.35,7.4,0
2558,30,1072,26/7/2018,35.5,0,0.35,7.4,0
1840,29,922,7/9/2018,35.5,0,0.35,7.4,0
1780,26,897,13/3/2018,35.5,0,0.35,7.4,0
2446,19,1015,6/8/2018,35.5,0,0.35,7.4,0
1651,7,922,6/12/2018,35.5,0,0.35,7.4,0
1478,3,922,11/7/2018,35.5,0,0.35,7.4,0
2200,21,1015,12/2/2018,35.5,0,0.35,7.4,0
2170,4,1015,31/7/2018,35.5,0,0.35,7.4,0
1731,1,945,9/5/2018,35.5,0,0.35,7.4,0
1520,28,689,9/5/2018,41.08,0,0.35,7.4,0
1290,25,689,28/2/2018,41.08,0,0.35,7.4,0
1100,22,582,10/1/2018,41.08,0,0.35,7.4,0
1280,18,689,20/4/2018,41.08,0,0.35,7.4,0
200,16,582,18/9/2018,41.08,0,0.35,7.4,0
970,11,536,17/7/2018,41.08,0,0.35,7.4,0
1170,9,689,19/3/2018,41.08,0,0.35,7.4,0
1109,6,536,19/7/2018,41.08,0,0.35,7.4,0
2705,23,1114,17/5/2018,34.5,0,0.35,7.4,0
2728,19,1114,7/8/2018,34.5,0,0.35,7.4,0
1898,15,922,3/7/2018,34.5,0,0.35,7.4,0
2580,10,1114,2/3/2018,34.5,0,0.35,7.4,0
1111,26,582,9/2/2018,41.08,0,0.35,7.4,0
1000,24,582,10/4/2018,41.08,0,0.35,7.4,0
1308,18,722,3/12/2018,41.08,0,0.35,7.4,0
600,14,582,4/7/2018,41.08,0,0.35,7.4,0
1280,13,689,26/4/2018,41.08,0,0.35,7.4,0
928,3,582,31/7/2018,41.08,0,0.35,7.4,0
1850,12,897,13/6/2018,34.5,0,0.35,7.4,0
2263,8,1015,11/6/2018,34.5,0,0.35,7.4,0
1390,4,922,5/1/2018,34.5,0,0.35,7.4,0
1532,3,922,12/2/2018,34.5,0,0.35,7.4,0
1280,23,897,12/1/2018,34.5,0,0.35,7.4,0
1818,23,922,26/1/2018,34.5,0,0.35,7.4,0
2360,21,1114,2/10/2018,34.5,0,0.35,7.4,0
2077,19,1015,17/12/2018,34.5,0,0.35,7.4,0
2343,19,1114,21/12/2018,34.5,0,0.35,7.4,0
2000,9,1015,7/9/2018,34.5,0,0.35,7.4,0
2500,27,1114,26/6/2018,33.58,0,0.35,7.4,0
300,17,1015,29/3/2018,33.58,0,0.35,7.4,0
1600,4,897,21/8/2018,33.58,0,0.35,7.4,0
2950,21,1114,20/6/2018,33.58,0,0.35,7.4,0
1000,20,1015,11/10/2018,33.58,0,0.35,7.4,0
2450,12,1015,12/9/2018,33.58,0,0.35,7.4,0
1789,4,897,13/9/2018,33.58,0,0.35,7.4,0
1888,27,922,22/2/2018,35.33,0,0.35,7.4,0
2000,25,897,31/7/2018,35.33,0,0.35,7.4,0
2000,7,1114,3/7/2018,35.33,0,0.35,7.4,0
1545,3,922,14/2/2018,35.33,0,0.35,7.4,0
1200,1,877,27/9/2018,35.33,0,0.35,7.4,0
1375,1,945,4/1/2018,35.33,0,0.35,7.4,0
1135,20,518,3/5/2018,41.08,0,0.35,7.4,0
1115,19,670,31/1/2018,41.08,0,0.35,7.4,0
1195,17,589,11/5/2018,41.08,0,0.35,7.4,0
1240,16,589,26/10/2018,41.08,0,0.35,7.4,0
1055,9,518,7/8/2018,41.08,0,0.35,7.4,0
1200,17,897,4/9/2018,35.33,0,0.35,7.4,0
2280,14,1114,2/2/2018,35.33,0,0.35,7.4,0
2380,10,1114,15/6/2018,35.33,0,0.35,7.4,0
2150,8,1114,12/2/2018,35.33,0,0.35,7.4,0
2200,7,1015,10/1/2018,35.33,0,0.35,7.4,0
2268,6,1114,21/5/2018,35.33,0,0.35,7.4,0
2238,4,1114,31/5/2018,35.33,0,0.35,7.4,0
1510,19,922,3/1/2018,35.33,0,0.35,7.4,0
2130,16,1015,21/8/2018,35.33,0,0.35,7.4,0
2050,6,1015,26/3/2018,35.33,0,0.35,7.4,0
2230,5,1114,21/3/2018,35.33,0,0.35,7.4,0
1502,1,945,6/2/2018,35.33,0,0.35,7.4,0
1140,20,583,5/6/2018,37.5,0,0.35,7.4,0
960,16,545,27/8/2018,37.5,0,0.35,7.4,0
989,16,489,17/4/2018,37.5,0,0.35,7.4,0
1000,15,583,6/4/2018,37.5,0,0.35,7.4,0
1080,8,489,6/7/2018,37.5,0,0.35,7.4,0
850,1,509,6/3/2018,37.5,0,0.35,7.4,0
2030,28,785,25/6/2018,38.92,0,0.35,7.4,0
1630,28,716,16/4/2018,38.92,0,0.35,7.4,0
1800,24,785,19/7/2018,38.92,0,0.35,7.4,0
1550,23,747,10/8/2018,38.92,0,0.35,7.4,0
1690,22,747,29/5/2018,38.92,0,0.35,7.4,0
1380,27,580,5/9/2018,38.92,0,0.35,7.4,0
1318,25,702,13/12/2018,38.92,0,0.35,7.4,0
1315,19,580,16/8/2018,38.92,0,0.35,7.4,0
1200,9,723,16/1/2018,38.92,0,0.35,7.4,0
1250,10,702,7/12/2018,38.92,0,0.35,7.4,0
1300,5,702,27/12/2018,38.92,0,0.35,7.4,0
1300,26,702,2/5/2018,38.92,0,0.35,7.4,0
1350,18,580,20/4/2018,38.92,0,0.35,7.4,0
1360,26,580,6/8/2018,38.92,0,0.35,7.4,0
1420,10,723,13/12/2018,38.92,0,0.35,7.4,0
1237,7,702,20/12/2018,38.92,0,0.35,7.4,0
1300,28,580,5/3/2018,38.92,0,0.35,7.4,0
1435,22,702,5/1/2018,38.92,0,0.35,7.4,0
1238,13,580,20/6/2018,38.92,0,0.35,7.4,0
1370,11,702,4/5/2018,38.92,0,0.35,7.4,0
1350,20,716,11/9/2018,38.92,0,0.35,7.4,0
1660,10,747,18/4/2018,38.92,0,0.35,7.4,0
700,4,747,30/5/2018,38.92,0,0.35,7.4,0
670,18,703,2/10/2018,38.17,0,0.35,7.4,0
1160,17,530,8/5/2018,38.17,0,0.35,7.4,0
1484,18,706,13/7/2018,38.17,0,0.35,7.4,0
800,15,583,2/5/2018,38.17,0,0.35,7.4,0
1355,12,706,9/2/2018,38.17,0,0.35,7.4,0
1220,22,580,25/7/2018,38.17,0,0.35,7.4,0
1028,14,580,21/2/2018,38.17,0,0.35,7.4,0
1398,14,703,4/7/2018,38.17,0,0.35,7.4,0
1000,8,530,19/9/2018,38.17,0,0.35,7.4,0
1210,4,703,2/2/2018,38.17,0,0.35,7.4,0
1249,18,606,23/3/2018,38.17,0,0.35,7.4,0
1240,15,606,12/4/2018,38.17,0,0.35,7.4,0
1135,14,606,21/12/2018,38.17,0,0.35,7.4,0
1188,14,583,16/5/2018,38.17,0,0.35,7.4,0
830,2,506,11/4/2018,38.17,0,0.35,7.4,0
830,2,506,4/1/2018,38.17,0,0.35,7.4,0
1350,29,580,15/6/2018,38.17,0,0.35,7.4,0
1396,19,703,6/8/2018,38.17,0,0.35,7.4,0
1410,13,703,19/6/2018,38.17,0,0.35,7.4,0
1150,13,580,14/5/2018,38.17,0,0.35,7.4,0
1280,9,703,3/1/2018,38.17,0,0.35,7.4,0
1200,7,580,27/7/2018,38.17,0,0.35,7.4,0
818,3,503,11/1/2018,38.17,0,0.35,7.4,0
1240,25,580,27/4/2018,38.17,0,0.35,7.4,0
1003,22,580,7/12/2018,38.17,0,0.35,7.4,0
400,20,503,14/3/2018,38.17,0,0.35,7.4,0
1350,14,701,26/4/2018,38.17,0,0.35,7.4,0
1180,13,701,6/12/2018,38.17,0,0.35,7.4,0
940,13,503,17/5/2018,38.17,0,0.35,7.4,0
1100,12,701,23/4/2018,38.17,0,0.35,7.4,0
1028,8,580,19/12/2018,38.17,0,0.35,7.4,0
1380,4,701,4/9/2018,38.17,0,0.35,7.4,0
1300,25,689,19/7/2018,41,0,0.35,7.4,0
980,23,582,3/1/2018,41,0,0.35,7.4,0
1170,18,582,28/6/2018,41,0,0.35,7.4,0
1050,13,689,18/4/2018,41,0,0.35,7.4,0
1020,15,598,2/2/2018,37,0,0.35,7.4,0
1050,8,689,20/4/2018,37,0,0.35,7.4,0
950,7,582,19/9/2018,37,0,0.35,7.4,0
1200,20,593,4/4/2018,40.25,0,0.35,7.4,0
600,10,684,9/10/2018,40.25,0,0.35,7.4,0
1090,11,593,13/3/2018,40.25,0,0.35,7.4,0
1300,6,689,28/2/2018,40.25,0,0.35,7.4,0
1000,2,689,15/6/2018,40.25,0,0.35,7.4,0
1087,22,530,3/5/2018,40.25,0,0.35,7.4,0
1100,14,530,11/6/2018,40.25,0,0.35,7.4,0
1050,4,582,4/4/2018,40.25,0,0.35,7.4,0
970,3,582,8/5/2018,40.25,0,0.35,7.4,0
1062,3,582,15/8/2018,40.25,0,0.35,7.4,0
1010,2,689,19/1/2018,40.25,0,0.35,7.4,0
200,27,530,16/8/2018,40.25,0,0.35,7.4,0
475,26,530,13/7/2018,40.25,0,0.35,7.4,0
1100,18,530,26/2/2018,40.25,0,0.35,7.4,0
998,10,582,1/2/2018,40.25,0,0.35,7.4,0
880,4,582,29/3/2018,40.25,0,0.35,7.4,0
1400,27,685,12/6/2018,39.58,0,0.35,7.4,0
1300,23,689,27/2/2018,39.58,0,0.35,7.4,0
150,14,685,16/8/2018,39.58,0,0.35,7.4,0
1030,6,685,27/9/2018,39.58,0,0.35,7.4,0
1039,6,689,20/4/2018,39.58,0,0.35,7.4,0
1098,15,593,9/1/2018,40.25,0,0.35,7.4,0
1070,13,582,19/12/2018,40.25,0,0.35,7.4,0
1061,13,593,23/8/2018,40.25,0,0.35,7.4,0
1195,9,582,22/3/2018,40.25,0,0.35,7.4,0
980,8,593,20/2/2018,40.25,0,0.35,7.4,0
1142,17,593,8/3/2018,40.25,0,0.35,7.4,0
1030,10,593,21/12/2018,40.25,0,0.35,7.4,0
1288,6,684,17/5/2018,40.25,0,0.35,7.4,0
1328,4,690,17/7/2018,40.25,0,0.35,7.4,0
1020,69,493,23/2/2018,13.33,1,0.5,8.7,0
1338,67,504,24/7/2018,13.33,1,0.5,8.7,0
1570,66,673,7/12/2018,13.33,1,0.5,8.7,0
1250,65,462,10/4/2018,13.33,1,0.5,8.7,0
1000,63,499,30/1/2018,13.33,1,0.5,8.7,0
1270,58,462,27/6/2018,13.33,1,0.5,8.7,0
1290,45,462,27/7/2018,13.33,1,0.5,8.7,0
1150,45,504,19/1/2018,13.33,1,0.5,8.7,0
1220,41,462,26/2/2018,13.33,1,0.5,8.7,0
948,37,493,5/2/2018,13.33,1,0.5,8.7,0
1068,36,462,11/12/2018,13.33,1,0.5,8.7,0
1120,31,462,5/2/2018,13.33,1,0.5,8.7,0
990,30,493,1/11/2018,13.33,1,0.5,8.7,0
1000,29,504,15/2/2018,13.33,1,0.5,8.7,0
1035,26,499,13/11/2018,13.33,1,0.5,8.7,0
1586,25,658,18/7/2018,13.33,1,0.5,8.7,0
1650,22,658,4/7/2018,13.33,1,0.5,8.7,0
1435,18,658,31/1/2018,13.33,1,0.5,8.7,0
1525,18,673,22/6/2018,13.33,1,0.5,8.7,0
937,13,493,6/4/2018,13.33,1,0.5,8.7,0
980,71,490,26/2/2018,13.5,1,0.5,8.7,0
950,70,490,26/2/2018,13.5,1,0.5,8.7,0
968,66,490,20/4/2018,13.5,1,0.5,8.7,0
1450,63,673,5/12/2018,13.5,1,0.5,8.7,0
1180,59,496,23/4/2018,13.5,1,0.5,8.7,0
1200,57,490,4/6/2018,13.5,1,0.5,8.7,0
1200,57,490,10/5/2018,13.5,1,0.5,8.7,0
1100,52,498,19/9/2018,13.5,1,0.5,8.7,0
1680,49,673,24/8/2018,13.5,1,0.5,8.7,0
1560,46,662,26/11/2018,13.5,1,0.5,8.7,0
1098,46,498,24/7/2018,13.5,1,0.5,8.7,0
1010,41,490,11/7/2018,13.5,1,0.5,8.7,0
1620,38,662,17/7/2018,13.5,1,0.5,8.7,0
880,36,490,11/1/2018,13.5,1,0.5,8.7,0
1200,35,467,21/6/2018,13.5,1,0.5,8.7,0
1200,31,467,6/9/2018,13.5,1,0.5,8.7,0
1038,31,490,3/5/2018,13.5,1,0.5,8.7,0
1520,29,662,23/3/2018,13.5,1,0.5,8.7,0
1058,26,496,30/1/2018,13.5,1,0.5,8.7,0
1092,22,490,14/9/2018,13.5,1,0.5,8.7,0
1015,22,498,18/4/2018,13.5,1,0.5,8.7,0
440,21,498,6/12/2018,13.5,1,0.5,8.7,0
998,20,490,3/4/2018,13.5,1,0.5,8.7,0
1450,11,496,1/11/2018,13.5,1,0.5,8.7,0
2980,67,1129,12/3/2018,13.5,1,0.5,8.7,0
3100,63,1129,21/11/2018,13.5,1,0.5,8.7,0
3000,52,1129,27/6/2018,13.5,1,0.5,8.7,0
2398,51,942,18/12/2018,13.5,1,0.5,8.7,0
2590,48,942,2/5/2018,13.5,1,0.5,8.7,0
2638,45,942,13/7/2018,13.5,1,0.5,8.7,0
2300,43,947,4/1/2018,13.5,1,0.5,8.7,0
2580,43,942,5/11/2018,13.5,1,0.5,8.7,0
2970,31,1129,30/4/2018,13.5,1,0.5,8.7,0
2000,25,947,23/2/2018,13.5,1,0.5,8.7,0
3550,73,1054,13/3/2018,13.5,1,0.5,8.7,0
2000,67,685,6/3/2018,13.5,1,0.5,8.7,0
650,61,314,15/3/2018,13.5,1,0.5,8.7,0
1480,57,685,29/11/2018,13.5,1,0.5,8.7,0
2000,38,749,5/7/2018,13.5,1,0.5,8.7,0
2000,35,749,12/10/2018,13.5,1,0.5,8.7,0
690,27,314,22/2/2018,13.5,1,0.5,8.7,0
878,19,498,5/2/2018,13.5,1,0.5,8.7,0
940,16,498,24/1/2018,13.5,1,0.5,8.7,0
1710,13,685,13/11/2018,13.5,1,0.5,8.7,0
1478,10,749,24/7/2018,13.5,1,0.5,8.7,0
1280,63,527,16/5/2018,13.33,1,0.5,8.7,0
950,61,508,27/3/2018,13.33,1,0.5,8.7,0
400,56,492,6/4/2018,13.33,1,0.5,8.7,0
2038,55,749,21/8/2018,13.33,1,0.5,8.7,0
1040,46,508,3/8/2018,13.33,1,0.5,8.7,0
2000,29,749,22/8/2018,13.33,1,0.5,8.7,0
1890,29,742,17/4/2018,13.33,1,0.5,8.7,0
1900,19,749,24/5/2018,13.33,1,0.5,8.7,0
1003,19,503,13/2/2018,13.33,1,0.5,8.7,0
1080,7,503,24/7/2018,13.33,1,0.5,8.7,0
1138,13,629,4/6/2018,30.58,0,0.65,9.2,0
1175,5,629,20/8/2018,30.58,0,0.65,9.2,0
875,18,513,19/12/2018,30.58,0,0.65,9.2,0
880,11,527,28/3/2018,30.58,0,0.65,9.2,0
998,7,565,23/7/2018,30.58,0,0.65,9.2,0
830,17,527,10/1/2018,30.58,0,0.65,9.2,0
917,16,527,10/5/2018,30.58,0,0.65,9.2,0
810,15,520,4/1/2018,30.58,0,0.65,9.2,0
800,1,517,15/6/2018,30.58,0,0.65,9.2,0
600,14,629,23/3/2018,30.58,0,0.65,9.2,0
960,7,539,7/8/2018,29.83,0,0.65,9.2,0
895,16,494,19/1/2018,29.83,0,0.65,9.2,0
1398,12,808,14/12/2018,29.83,0,0.65,9.2,0
848,4,498,5/9/2018,29.83,0,0.65,9.2,0
1280,13,664,15/6/2018,29.83,0,0.65,9.2,0
1326,13,668,10/7/2018,29.83,0,0.65,9.2,0
1200,4,808,4/12/2018,29.83,0,0.65,9.2,0
980,3,664,28/6/2018,29.83,0,0.65,9.2,0
828,3,494,27/11/2018,29.83,0,0.65,9.2,0
1289,2,668,28/5/2018,29.83,0,0.65,9.2,0
1025,15,539,7/8/2018,29.83,0,0.65,9.2,0
800,9,539,21/6/2018,29.83,0,0.65,9.2,0
888,5,539,2/5/2018,29.83,0,0.65,9.2,0
900,1,480,11/7/2018,29.83,0,0.65,9.2,0
818,1,498,9/2/2018,29.83,0,0.65,9.2,0
1600,11,797,17/7/2018,30.5,0,0.65,9.2,0
1630,4,797,6/8/2018,30.5,0,0.65,9.2,0
793,2,485,7/2/2018,30.5,0,0.65,9.2,0
1200,17,653,31/1/2018,30.5,0,0.65,9.2,0
892,17,544,30/8/2018,30.5,0,0.65,9.2,0
1635,16,787,30/8/2018,30.5,0,0.65,9.2,0
850,16,544,7/11/2018,30.5,0,0.65,9.2,0
860,15,489,14/5/2018,30.5,0,0.65,9.2,0
775,13,797,23/10/2018,30.5,0,0.65,9.2,0
930,10,536,17/4/2018,30.5,0,0.65,9.2,0
700,6,797,14/9/2018,30.5,0,0.65,9.2,0
835,6,489,8/1/2018,30.5,0,0.65,9.2,0
1200,2,797,21/8/2018,30.5,0,0.65,9.2,0
870,2,489,20/6/2018,30.5,0,0.65,9.2,0
833,16,536,30/5/2018,30.5,0,0.65,9.2,0
840,5,489,22/11/2018,30.5,0,0.65,9.2,0
905,3,536,28/2/2018,30.5,0,0.65,9.2,0
878,3,485,2/8/2018,30.5,0,0.65,9.2,0
1600,1,790,9/7/2018,30.5,0,0.65,9.2,0
1215,1,677,10/1/2018,30.5,0,0.65,9.2,0
848,9,485,16/4/2018,30.5,0,0.65,9.2,0
1850,7,797,3/9/2018,30.5,0,0.65,9.2,0
1200,3,676,29/6/2018,30.5,0,0.65,9.2,0
908,13,489,13/7/2018,30.5,0,0.65,9.2,0
933,6,536,14/5/2018,30.5,0,0.65,9.2,0
898,17,489,9/4/2018,30.5,0,0.65,9.2,0
900,17,544,12/1/2018,30.5,0,0.65,9.2,0
750,12,536,22/3/2018,30.5,0,0.65,9.2,0
890,9,489,19/7/2018,30.5,0,0.65,9.2,0
1480,2,739,3/7/2018,30.5,0,0.65,9.2,0
1245,17,736,12/2/2018,30.5,0,0.65,9.2,0
888,17,544,2/8/2018,30.5,0,0.65,9.2,0
1128,17,652,25/1/2018,30.5,0,0.65,9.2,0
850,11,485,29/6/2018,30.5,0,0.65,9.2,0
1400,11,678,3/10/2018,30.5,0,0.65,9.2,0
903,6,536,3/12/2018,30.5,0,0.65,9.2,0
900,18,518,6/3/2018,30.5,0,0.65,9.2,0
410,13,527,27/8/2018,30.5,0,0.65,9.2,0
948,7,536,27/6/2018,30.5,0,0.65,9.2,0
886,7,485,6/3/2018,30.5,0,0.65,9.2,0
1045,2,538,7/6/2018,30.5,0,0.65,9.2,0
1280,47,602,16/1/2018,17.17,1,0.28,8.5,0
1250,18,562,26/2/2018,17.17,1,0.28,8.5,0
1650,10,760,19/4/2018,17.17,1,0.28,8.5,0
1108,7,551,2/2/2018,17.17,1,0.28,8.5,0
2300,42,868,23/8/2018,17.17,1,0.28,8.5,0
1850,37,744,30/4/2018,17.17,1,0.28,8.5,0
1258,31,564,5/6/2018,17.17,1,0.28,8.5,0
960,28,564,28/3/2018,17.17,1,0.28,8.5,0
1438,25,561,28/8/2018,17.17,1,0.28,8.5,0
2000,21,862,25/6/2018,17.17,1,0.28,8.5,0
2200,16,862,6/7/2018,17.17,1,0.28,8.5,0
1050,9,563,19/1/2018,17.17,1,0.28,8.5,0
1850,7,862,7/3/2018,17.17,1,0.28,8.5,0
2230,50,868,27/6/2018,17.17,1,0.28,8.5,0
1300,36,552,28/6/2018,17.17,1,0.28,8.5,0
1108,22,549,15/1/2018,17.17,1,0.28,8.5,0
1970,12,862,28/5/2018,17.17,1,0.28,8.5,0
1396,6,738,12/2/2018,17.17,1,0.28,8.5,0
1000,5,549,10/9/2018,17.17,1,0.28,8.5,0
1900,41,762,5/7/2018,17.17,1,0.28,8.5,0
1140,25,564,17/1/2018,17.17,1,0.28,8.5,0
1400,23,863,28/6/2018,17.17,1,0.28,8.5,0
1150,15,563,30/1/2018,17.17,1,0.28,8.5,0
1780,31,1049,14/12/2018,32.67,1,0.25,8.6,0
